2.9128 	WARNING 	psychopy.parallel has been imported but no parallel port driver found. Install either inpout32, inpoutx64 or dlportio
24.1231 	EXP 	Sound  started
30.7408 	DATA 	Keypress: space
30.7432 	EXP 	Sound  reached end of file
30.7432 	EXP 	Sound  started
30.7432 	EXP 	Sound  reached end of file
30.7433 	EXP 	Sound  started
31.2436 	EXP 	Sound  reached end of file
31.2437 	EXP 	Sound  started
31.7440 	EXP 	Sound  reached end of file
31.7440 	EXP 	Sound  started
32.3808 	DATA 	Keypress: 2
39.7567 	DATA 	Keypress: space
39.7629 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
39.7647 	EXP 	Sound  reached end of file
39.7648 	EXP 	Sound  started
40.7656 	EXP 	Sound  reached end of file
40.7656 	EXP 	Sound  started
41.2675 	EXP 	Sound  reached end of file
41.2675 	EXP 	Sound  started
41.7679 	EXP 	Sound  reached end of file
41.7680 	EXP 	Sound  started
54.4206 	DATA 	Keypress: space
54.4225 	EXP 	Sound  reached end of file
54.4226 	EXP 	Sound  started
54.4226 	EXP 	Sound  reached end of file
54.4226 	EXP 	Sound  started
54.9234 	EXP 	Sound  reached end of file
54.9235 	EXP 	Sound  started
55.4245 	EXP 	Sound  reached end of file
55.4245 	EXP 	Sound  started
56.1486 	DATA 	Keypress: 2
60.1007 	DATA 	Keypress: space
60.1076 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
60.1088 	EXP 	Sound  reached end of file
60.1089 	EXP 	Sound  started
61.1097 	EXP 	Sound  reached end of file
61.1097 	EXP 	Sound  started
61.6106 	EXP 	Sound  reached end of file
61.6106 	EXP 	Sound  started
62.1116 	EXP 	Sound  reached end of file
62.1116 	EXP 	Sound  started
70.3646 	DATA 	Keypress: space
70.3663 	EXP 	Sound  reached end of file
70.3664 	EXP 	Sound  started
70.3664 	EXP 	Sound  reached end of file
70.3664 	EXP 	Sound  started
70.8667 	EXP 	Sound  reached end of file
70.8667 	EXP 	Sound  started
71.3688 	EXP 	Sound  reached end of file
71.3688 	EXP 	Sound  started
72.6045 	DATA 	Keypress: 2
75.5326 	DATA 	Keypress: space
75.5382 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
75.5397 	EXP 	Sound  reached end of file
75.5398 	EXP 	Sound  started
76.5401 	EXP 	Sound  reached end of file
76.5402 	EXP 	Sound  started
77.0408 	EXP 	Sound  reached end of file
77.0408 	EXP 	Sound  started
77.5411 	EXP 	Sound  reached end of file
77.5412 	EXP 	Sound  started
79.3246 	DATA 	Keypress: 2
79.3264 	EXP 	Sound  reached end of file
79.3264 	EXP 	Sound  started
79.3265 	EXP 	Sound  reached end of file
79.3265 	EXP 	Sound  started
79.8268 	EXP 	Sound  reached end of file
79.8269 	EXP 	Sound  started
80.3280 	EXP 	Sound  reached end of file
80.3281 	EXP 	Sound  started
83.5565 	DATA 	Keypress: 2
87.8605 	DATA 	Keypress: space
87.8678 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
87.8693 	EXP 	Sound  reached end of file
87.8693 	EXP 	Sound  started
88.8699 	EXP 	Sound  reached end of file
88.8700 	EXP 	Sound  started
89.3706 	EXP 	Sound  reached end of file
89.3707 	EXP 	Sound  started
89.8712 	EXP 	Sound  reached end of file
89.8712 	EXP 	Sound  started
92.8365 	DATA 	Keypress: space
92.8384 	EXP 	Sound  reached end of file
92.8384 	EXP 	Sound  started
92.8385 	EXP 	Sound  reached end of file
92.8385 	EXP 	Sound  started
93.3392 	EXP 	Sound  reached end of file
93.3392 	EXP 	Sound  started
93.8394 	EXP 	Sound  reached end of file
93.8395 	EXP 	Sound  started
95.3566 	DATA 	Keypress: 1
98.8446 	DATA 	Keypress: space
98.8514 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
98.8531 	EXP 	Sound  reached end of file
98.8532 	EXP 	Sound  started
99.8541 	EXP 	Sound  reached end of file
99.8542 	EXP 	Sound  started
100.3551 	EXP 	Sound  reached end of file
100.3552 	EXP 	Sound  started
100.8564 	EXP 	Sound  reached end of file
100.8565 	EXP 	Sound  started
103.6766 	DATA 	Keypress: space
103.6787 	EXP 	Sound  reached end of file
103.6787 	EXP 	Sound  started
103.6787 	EXP 	Sound  reached end of file
103.6787 	EXP 	Sound  started
104.1807 	EXP 	Sound  reached end of file
104.1808 	EXP 	Sound  started
104.6813 	EXP 	Sound  reached end of file
104.6813 	EXP 	Sound  started
107.8634 	DATA 	Keypress: 2
111.0684 	DATA 	Keypress: space
111.0753 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
111.0769 	EXP 	Sound  reached end of file
111.0769 	EXP 	Sound  started
112.0777 	EXP 	Sound  reached end of file
112.0777 	EXP 	Sound  started
112.5796 	EXP 	Sound  reached end of file
112.5797 	EXP 	Sound  started
113.0807 	EXP 	Sound  reached end of file
113.0807 	EXP 	Sound  started
116.7883 	DATA 	Keypress: space
116.7898 	EXP 	Sound  reached end of file
116.7899 	EXP 	Sound  started
116.7899 	EXP 	Sound  reached end of file
116.7899 	EXP 	Sound  started
117.2909 	EXP 	Sound  reached end of file
117.2910 	EXP 	Sound  started
117.7917 	EXP 	Sound  reached end of file
117.7917 	EXP 	Sound  started
119.4124 	DATA 	Keypress: 1
122.4924 	DATA 	Keypress: space
122.5000 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
122.5016 	EXP 	Sound  reached end of file
122.5016 	EXP 	Sound  started
123.5018 	EXP 	Sound  reached end of file
123.5018 	EXP 	Sound  started
124.0022 	EXP 	Sound  reached end of file
124.0022 	EXP 	Sound  started
124.5026 	EXP 	Sound  reached end of file
124.5027 	EXP 	Sound  started
127.8127 	DATA 	Keypress: space
127.8156 	EXP 	Sound  reached end of file
127.8156 	EXP 	Sound  started
127.8156 	EXP 	Sound  reached end of file
127.8156 	EXP 	Sound  started
128.3174 	EXP 	Sound  reached end of file
128.3174 	EXP 	Sound  started
128.8191 	EXP 	Sound  reached end of file
128.8192 	EXP 	Sound  started
130.5005 	DATA 	Keypress: 2
133.3323 	DATA 	Keypress: space
146.8203 	DATA 	Keypress: space
146.8205 	EXP 	Sound  reached end of file
146.8205 	EXP 	Sound  started
147.3413 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trial 1 / 48', units='norm', win=Window(...), wrapWidth=1)
149.8440 	EXP 	Sound  reached end of file
149.8441 	EXP 	Sound  started
150.3196 	EXP 	Sound  reached end of file
150.3197 	EXP 	Sound  started
150.8194 	EXP 	Sound  reached end of file
150.8195 	EXP 	Sound  started
153.8184 	EXP 	Sound  reached end of file
153.8185 	EXP 	Sound  started
154.3183 	EXP 	Sound  reached end of file
154.3183 	EXP 	Sound  started
154.8182 	EXP 	Sound  reached end of file
154.8183 	EXP 	Sound  started
155.6365 	DATA 	Keypress: 2
157.6602 	DATA 	Keypress: space
157.6654 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trial 2 / 48', units='norm', win=Window(...), wrapWidth=1)
160.1676 	EXP 	Sound  reached end of file
160.1677 	EXP 	Sound  started
160.6490 	EXP 	Sound  reached end of file
160.6491 	EXP 	Sound  started
161.1479 	EXP 	Sound  reached end of file
161.1480 	EXP 	Sound  started
164.1474 	EXP 	Sound  reached end of file
164.1475 	EXP 	Sound  started
164.6470 	EXP 	Sound  reached end of file
164.6470 	EXP 	Sound  started
165.1470 	EXP 	Sound  reached end of file
165.1471 	EXP 	Sound  started
165.8922 	DATA 	Keypress: 1
167.5482 	DATA 	Keypress: space
167.5527 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trial 3 / 48', units='norm', win=Window(...), wrapWidth=1)
170.0552 	EXP 	Sound  reached end of file
170.0552 	EXP 	Sound  started
170.5275 	EXP 	Sound  reached end of file
170.5275 	EXP 	Sound  started
171.0270 	EXP 	Sound  reached end of file
171.0271 	EXP 	Sound  started
174.0263 	EXP 	Sound  reached end of file
174.0264 	EXP 	Sound  started
174.5254 	EXP 	Sound  reached end of file
174.5255 	EXP 	Sound  started
175.0257 	EXP 	Sound  reached end of file
175.0258 	EXP 	Sound  started
175.8681 	DATA 	Keypress: 2
180.8040 	DATA 	Keypress: space
180.8068 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trial 4 / 48', units='norm', win=Window(...), wrapWidth=1)
183.3096 	EXP 	Sound  reached end of file
183.3097 	EXP 	Sound  started
183.7886 	EXP 	Sound  reached end of file
183.7887 	EXP 	Sound  started
184.2886 	EXP 	Sound  reached end of file
184.2887 	EXP 	Sound  started
187.2878 	EXP 	Sound  reached end of file
187.2880 	EXP 	Sound  started
187.7879 	EXP 	Sound  reached end of file
187.7880 	EXP 	Sound  started
188.2867 	EXP 	Sound  reached end of file
188.2867 	EXP 	Sound  started
189.0600 	DATA 	Keypress: 2
192.2600 	DATA 	Keypress: space
192.2647 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trial 5 / 48', units='norm', win=Window(...), wrapWidth=1)
194.7675 	EXP 	Sound  reached end of file
194.7676 	EXP 	Sound  started
195.2504 	EXP 	Sound  reached end of file
195.2505 	EXP 	Sound  started
195.7505 	EXP 	Sound  reached end of file
195.7506 	EXP 	Sound  started
198.7491 	EXP 	Sound  reached end of file
198.7492 	EXP 	Sound  started
199.2486 	EXP 	Sound  reached end of file
199.2486 	EXP 	Sound  started
199.7485 	EXP 	Sound  reached end of file
199.7486 	EXP 	Sound  started
200.4360 	DATA 	Keypress: 1
201.5720 	DATA 	Keypress: space
201.5767 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trial 6 / 48', units='norm', win=Window(...), wrapWidth=1)
204.0801 	EXP 	Sound  reached end of file
204.0801 	EXP 	Sound  started
204.5631 	EXP 	Sound  reached end of file
204.5632 	EXP 	Sound  started
205.0628 	EXP 	Sound  reached end of file
205.0629 	EXP 	Sound  started
208.0608 	EXP 	Sound  reached end of file
208.0609 	EXP 	Sound  started
208.5613 	EXP 	Sound  reached end of file
208.5614 	EXP 	Sound  started
209.0610 	EXP 	Sound  reached end of file
209.0611 	EXP 	Sound  started
209.8767 	DATA 	Keypress: 2
210.9725 	DATA 	Keypress: space
210.9781 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trial 7 / 48', units='norm', win=Window(...), wrapWidth=1)
213.4809 	EXP 	Sound  reached end of file
213.4809 	EXP 	Sound  started
213.9588 	EXP 	Sound  reached end of file
213.9589 	EXP 	Sound  started
214.4588 	EXP 	Sound  reached end of file
214.4589 	EXP 	Sound  started
217.4565 	EXP 	Sound  reached end of file
217.4565 	EXP 	Sound  started
217.9573 	EXP 	Sound  reached end of file
217.9576 	EXP 	Sound  started
218.4574 	EXP 	Sound  reached end of file
218.4576 	EXP 	Sound  started
219.0919 	DATA 	Keypress: 1
222.4439 	DATA 	Keypress: space
222.4468 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trial 8 / 48', units='norm', win=Window(...), wrapWidth=1)
224.9502 	EXP 	Sound  reached end of file
224.9502 	EXP 	Sound  started
225.4367 	EXP 	Sound  reached end of file
225.4368 	EXP 	Sound  started
225.9364 	EXP 	Sound  reached end of file
225.9364 	EXP 	Sound  started
228.9351 	EXP 	Sound  reached end of file
228.9352 	EXP 	Sound  started
229.4349 	EXP 	Sound  reached end of file
229.4349 	EXP 	Sound  started
229.9347 	EXP 	Sound  reached end of file
229.9347 	EXP 	Sound  started
230.3026 	DATA 	Keypress: 1
231.2279 	DATA 	Keypress: space
231.2330 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trial 9 / 48', units='norm', win=Window(...), wrapWidth=1)
233.7367 	EXP 	Sound  reached end of file
233.7367 	EXP 	Sound  started
234.2168 	EXP 	Sound  reached end of file
234.2169 	EXP 	Sound  started
234.7165 	EXP 	Sound  reached end of file
234.7166 	EXP 	Sound  started
237.7146 	EXP 	Sound  reached end of file
237.7147 	EXP 	Sound  started
238.2151 	EXP 	Sound  reached end of file
238.2153 	EXP 	Sound  started
238.7148 	EXP 	Sound  reached end of file
238.7149 	EXP 	Sound  started
239.0828 	DATA 	Keypress: 2
240.0917 	DATA 	Keypress: space
240.0970 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trial 10 / 48', units='norm', win=Window(...), wrapWidth=1)
242.5993 	EXP 	Sound  reached end of file
242.5993 	EXP 	Sound  started
243.0789 	EXP 	Sound  reached end of file
243.0791 	EXP 	Sound  started
243.5787 	EXP 	Sound  reached end of file
243.5788 	EXP 	Sound  started
246.5776 	EXP 	Sound  reached end of file
246.5777 	EXP 	Sound  started
247.0780 	EXP 	Sound  reached end of file
247.0780 	EXP 	Sound  started
247.5771 	EXP 	Sound  reached end of file
247.5771 	EXP 	Sound  started
248.2046 	DATA 	Keypress: 1
249.2200 	DATA 	Keypress: space
249.2236 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trial 11 / 48', units='norm', win=Window(...), wrapWidth=1)
251.7258 	EXP 	Sound  reached end of file
251.7259 	EXP 	Sound  started
252.2086 	EXP 	Sound  reached end of file
252.2086 	EXP 	Sound  started
252.7088 	EXP 	Sound  reached end of file
252.7088 	EXP 	Sound  started
255.7077 	EXP 	Sound  reached end of file
255.7079 	EXP 	Sound  started
256.2078 	EXP 	Sound  reached end of file
256.2080 	EXP 	Sound  started
256.7072 	EXP 	Sound  reached end of file
256.7075 	EXP 	Sound  started
258.0918 	DATA 	Keypress: 1
260.0122 	DATA 	Keypress: space
260.0160 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trial 12 / 48', units='norm', win=Window(...), wrapWidth=1)
262.5190 	EXP 	Sound  reached end of file
262.5191 	EXP 	Sound  started
263.0040 	EXP 	Sound  reached end of file
263.0040 	EXP 	Sound  started
263.5031 	EXP 	Sound  reached end of file
263.5032 	EXP 	Sound  started
266.5027 	EXP 	Sound  reached end of file
266.5028 	EXP 	Sound  started
267.0030 	EXP 	Sound  reached end of file
267.0030 	EXP 	Sound  started
267.5016 	EXP 	Sound  reached end of file
267.5017 	EXP 	Sound  started
267.9035 	DATA 	Keypress: 2
268.8441 	DATA 	Keypress: space
